snapshot_no,time,vehicle_id,x,y
94,196.0,41,645413.25,5493835.55
94,196.0,42,646033.98,5493853.29
94,196.0,43,645634.35,5493455.63
94,196.0,44,646031.72,5493659.33
94,196.0,45,646086.06,5493239.57
94,196.0,46,645593.9,5493476.12
94,196.0,47,646361.75,5493448.87
94,196.0,48,646735.94,5492681.01
94,196.0,5,645805.33,5493653.26
94,196.0,6,646136.87,5493189.78
94,196.0,7,646235.0,5493693.26
94,196.0,8,645285.12,5493487.07
94,196.0,9,644857.16,5493457.07
95,198.0,0,646715.5,5492680.3
95,198.0,1,645741.84,5493471.8
95,198.0,10,644882.02,5493530.35
95,198.0,11,645156.68,5493621.39
95,198.0,12,645736.33,5493559.27
95,198.0,13,646142.94,5493985.3
95,198.0,14,645754.19,5493532.63
95,198.0,15,645298.07,5493501.34
95,198.0,16,644955.16,5493743.07
95,198.0,17,646580.99,5493590.2
95,198.0,18,646561.33,5493693.75
95,198.0,19,645887.67,5493649.5
95,198.0,2,644967.25,5493569.58
95,198.0,20,646566.04,5492759.58
95,198.0,22,645469.09,5494078.78
95,198.0,24,645915.3,5493652.83
95,198.0,25,644873.13,5493514.15
95,198.0,26,646027.85,5493802.22
95,198.0,27,646181.7,5494101.99
95,198.0,28,645229.11,5493983.55
95,198.0,29,645137.51,5493536.38
95,198.0,3,644746.36,5493796.87
95,198.0,30,646321.09,5493008.09
95,198.0,31,644626.31,5493394.9
95,198.0,32,644794.44,5493305.09
95,198.0,33,644617.57,5492965.42
95,198.0,34,646524.73,5492702.69
95,198.0,35,644714.55,5493908.96
95,198.0,36,646530.32,5493360.28
95,198.0,37,644764.75,5493595.23
95,198.0,38,644927.26,5493663.14
95,198.0,39,646159.64,5493749.46
95,198.0,4,644852.44,5493555.72
95,198.0,40,646012.34,5493297.89
95,198.0,41,645402.61,5493858.07
95,198.0,42,646035.62,5493881.73
95,198.0,43,645665.93,5493451.9
95,198.0,44,646011.89,5493657.22
95,198.0,45,646049.56,5493275.58
95,198.0,46,645559.44,5493479.75
95,198.0,47,646391.01,5493449.66
95,198.0,48,646780.07,5492682.55
95,198.0,5,645785.43,5493653.75
95,198.0,6,646095.67,5493230.16
95,198.0,7,646210.79,5493689.81
95,198.0,8,645316.16,5493484.47
95,198.0,9,644864.76,5493479.51
