ID,Rel_X,Rel_Y,Lat,Lon,PDR
Grid_379,712.5,1387.5,49.573720310298285,11.008088490762082,0.01
Grid_380,712.5,1462.5,49.574394499386116,11.008116162243216,2.08
Grid_381,712.5,1537.5,49.57506868838358,11.008143834764047,1.67
Grid_382,712.5,1612.5,49.5757428772907,11.008171508324628,0.27
Grid_383,712.5,1687.5,49.57641706610747,11.00819918292501,0.9199999999999999
Grid_384,712.5,1762.5,49.577091254833874,11.008226858565243,0.16999999999999998
Grid_385,712.5,1837.5,49.57776544346992,11.008254535245376,0.04
Grid_386,712.5,1912.5,49.578439632015616,11.008282212965463,0.02
Grid_387,712.5,1987.5,49.57911382047095,11.008309891725553,0.0
Grid_388,712.5,2062.5,49.579788008835926,11.008337571525695,0.0
Grid_389,712.5,2137.5,49.58046219711054,11.008365252365941,0.0
Grid_390,712.5,2212.5,49.5811363852948,11.008392934246343,0.0
Grid_391,712.5,2287.5,49.5818105733887,11.008420617166948,0.0
